Asset.ID,Time.to.break,Previous.bursts,index,AC,CI,DI,Other,PE,PVC,SI,Steel,NOT_PRESENT,PRESENT,Grassland,Rural,Urban,Alluvial,Brown_earths,Ground_water_gleys,Peats,Podzols,Regosols,Surface_water_gleys,Diameter,Length,Year
366637,16041,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.270895956,0.223670211
366637,16389,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.270895956,0.223670211
366673,14702,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.196667167,0.477960333
366673,18387,1,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.196667167,0.477960333
366727,18807,0,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.636769235,-0.175928553
366727,22695,1,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.636769235,-0.175928553
366744,36102,0,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.836731436,0.275643532,-1.810650769
366744,36279,1,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.836731436,0.275643532,-1.810650769
366762,14017,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.491734795,0.223670211
366762,18587,1,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.491734795,0.223670211
366766,17221,0,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.226439398,-0.750466705,0.586941814
366766,17234,1,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.226439398,-0.750466705,0.586941814
366772,21859,0,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.671484235,-0.175928553
366772,21868,1,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.671484235,-0.175928553
366775,15775,0,15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.523061663,0.550614654
366775,15777,1,16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.523061663,0.550614654
366782,11900,0,17,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.724413943,0.623268975
366782,13835,1,18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.724413943,0.623268975
366790,12633,0,19,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.663814885,0.550614654
366790,12951,1,20,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.663814885,0.550614654
366810,25500,0,21,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.382792839,-0.692466145,-0.393891515
366810,27085,1,22,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.382792839,-0.692466145,-0.393891515
366812,5612,0,23,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.429334595,-0.37406241,1.713083785
366812,6564,1,24,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.429334595,-0.37406241,1.713083785
366828,9185,0,25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.688792935,0.732250456
366828,9729,1,26,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.688792935,0.732250456
366846,6462,0,27,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.251084625,1.095522059
366846,6731,1,28,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.251084625,1.095522059
366901,39720,0,29,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.193976166,-0.592013048,-1.810650769
366901,39731,1,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.193976166,-0.592013048,-1.810650769
366902,34618,0,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.836731436,-0.236572936,-1.810650769
366902,37337,1,32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.836731436,-0.236572936,-1.810650769
366905,16468,0,33,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.280086834,0.187343051
366905,16986,1,34,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.280086834,0.187343051
366907,19478,0,35,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.190496984,0.187343051
366907,19775,1,36,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.190496984,0.187343051
366909,16425,0,37,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.544795881,0.187343051
366909,18290,1,38,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.544795881,0.187343051
366910,35097,0,39,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.836731436,0.654500826,-1.810650769
366910,36027,1,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.836731436,0.654500826,-1.810650769
366911,17686,0,41,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.57502193,0.187343051
366911,21948,1,42,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.57502193,0.187343051
366913,15105,0,43,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.092363982,0.187343051
366913,16817,1,44,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.092363982,0.187343051
366959,12723,0,45,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.382792839,-0.446265524,0.368978852
366959,15167,1,46,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.382792839,-0.446265524,0.368978852
366971,13743,0,47,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.414027829,0.659596135
366971,13745,1,48,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.414027829,0.659596135
367007,19608,0,49,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.193976166,-0.189547083,-0.175928553
367007,19619,1,50,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.193976166,-0.189547083,-0.175928553
367013,6818,0,51,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.193976166,-0.47903516,0.913886258
367013,6838,1,52,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.193976166,-0.47903516,0.913886258
367028,10279,0,53,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.788036588,-0.573259142,0.804904776
367028,11309,1,54,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.788036588,-0.573259142,0.804904776
367050,10752,0,55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.235018263,0.732250456
367050,12294,1,56,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.235018263,0.732250456
367117,18978,0,57,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.643305884,-0.175928553
367117,20101,1,58,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.643305884,-0.175928553
368031,19991,0,59,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.437249316,-0.248582874
368031,20146,1,60,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.437249316,-0.248582874
368248,16274,0,61,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.802512575,-0.503142906,0.623268975
368248,16280,1,62,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.802512575,-0.503142906,0.623268975
368920,19254,0,63,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.193976166,-0.653126846,-0.175928553
368920,24550,1,64,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.193976166,-0.653126846,-0.175928553
369635,18251,0,65,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.236267101,-0.175928553
369635,18257,1,66,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.236267101,-0.175928553
369637,18580,0,67,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,0.245627193,-0.175928553
369637,20126,1,68,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,0.245627193,-0.175928553
369663,35061,0,69,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.867439038,2.111715465,-1.810650769
369663,36005,1,70,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.867439038,2.111715465,-1.810650769
369667,18251,0,71,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.531716078,-0.175928553
369667,18300,1,72,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.531716078,-0.175928553
369816,9669,0,73,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.226439398,-0.452898047,0.913886258
369816,9928,1,74,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.226439398,-0.452898047,0.913886258
369826,12183,0,75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.483694088,0.623268975
369826,14725,1,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.483694088,0.623268975
369838,12637,0,77,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.788036588,-0.640150153,0.550614654
369838,17425,1,78,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.788036588,-0.640150153,0.550614654
369857,6869,0,79,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.586747944,1.531447984
369857,6872,1,80,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.226439398,-0.586747944,1.531447984
369861,11177,0,81,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.788036588,-0.211925664,0.550614654
369861,11698,1,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.788036588,-0.211925664,0.550614654
369881,21717,0,83,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.525600376,-0.175928553
369881,23858,1,84,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.525600376,-0.175928553
370597,34686,0,85,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.598999541,-1.810650769
370597,40940,1,86,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.598999541,-1.810650769
370737,34115,0,87,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.867439038,-0.542648601,-1.810650769
370737,41021,1,88,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.867439038,-0.542648601,-1.810650769
370918,21817,0,89,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.581638846,-0.175928553
370918,25125,1,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.581638846,-0.175928553
370969,15800,0,91,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.586070726,0.550614654
370969,17549,1,92,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.586070726,0.550614654
370984,19036,0,93,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.597047938,-0.175928553
370984,19582,1,94,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.597047938,-0.175928553
371169,23337,0,95,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.308684387,-0.175928553
371169,23340,1,96,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.308684387,-0.175928553
371210,38124,0,97,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.224683768,-0.395150639,-2.173922372
371210,45054,1,98,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.224683768,-0.395150639,-2.173922372
371227,38629,0,99,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.89814664,0.077617113,-2.173922372
371227,43921,1,100,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.89814664,0.077617113,-2.173922372
371228,38516,0,101,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.382792839,0.093951833,-2.173922372
371228,44005,1,102,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.382792839,0.093951833,-2.173922372
371229,40688,0,103,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.030818293,-2.173922372
371229,41696,1,104,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.030818293,-2.173922372
371239,42232,0,105,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.89814664,1.090957023,-2.173922372
371239,42238,1,106,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.89814664,1.090957023,-2.173922372
371264,39572,0,107,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.193976166,0.209677655,-2.173922372
371264,39821,1,108,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.193976166,0.209677655,-2.173922372
371297,24776,0,109,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.709329967,-0.254562242,-0.357564355
371297,24968,1,110,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.709329967,-0.254562242,-0.357564355
371302,39952,0,111,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.89814664,0.648483104,-2.173922372
371302,41739,1,112,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.89814664,0.648483104,-2.173922372
371305,36207,0,113,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.89814664,0.190046491,-1.810650769
371305,36244,1,114,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.89814664,0.190046491,-1.810650769
371552,22300,0,115,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.867439038,-0.511159961,-0.175928553
371552,22462,1,116,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.867439038,-0.511159961,-0.175928553
371553,13545,0,117,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.485992572,0.732250456
371553,13903,1,118,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.485992572,0.732250456
371558,13295,0,119,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.684861049,0.550614654
371558,13304,1,120,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.684861049,0.550614654
371561,18190,0,121,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.467190471,-0.175928553
371561,19314,1,122,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.467190471,-0.175928553
371570,20646,0,123,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.41909919,0.187343051
371570,20649,1,124,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.41909919,0.187343051
371577,19771,0,125,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.785539483,-0.175928553
371577,19776,1,126,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.785539483,-0.175928553
371586,16766,0,127,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.46641567,0.187343051
371586,20660,1,128,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.46641567,0.187343051
371591,16476,0,129,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.639594258,0.187343051
371591,16636,1,130,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.639594258,0.187343051
371614,16961,0,131,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.462073472,0.005707249
371614,22286,1,132,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.462073472,0.005707249
371662,20122,0,133,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.768832528,-0.175928553
371662,20127,1,134,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.768832528,-0.175928553
371675,21107,0,135,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.595017992,-0.175928553
371675,21109,1,136,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.595017992,-0.175928553
371676,21975,0,137,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.583461945,-0.175928553
371676,24963,1,138,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.583461945,-0.175928553
371696,19415,0,139,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.619014102,-0.175928553
371696,22248,1,140,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.619014102,-0.175928553
371713,20024,0,141,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.543517054,-0.175928553
371713,20086,1,142,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.543517054,-0.175928553
371716,19380,0,143,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.540544084,-0.175928553
371716,22829,1,144,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.540544084,-0.175928553
371728,19730,0,145,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.463045729,-0.175928553
371728,22515,1,146,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.463045729,-0.175928553
371797,17916,0,147,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.551429806,0.187343051
371797,21769,1,148,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.551429806,0.187343051
371799,16490,0,149,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.644804276,0.005707249
371799,16792,1,150,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.644804276,0.005707249
371800,14105,0,151,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,0.125066251,0.550614654
371800,14259,1,152,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,0.125066251,0.550614654
371934,17538,0,153,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.678292583,0.005707249
371934,21963,1,154,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.678292583,0.005707249
371940,20121,0,155,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.322616403,0.005707249
371940,22344,1,156,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.322616403,0.005707249
371961,23790,0,157,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.382792839,-0.23674554,-0.212255713
371961,23796,1,158,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.382792839,-0.23674554,-0.212255713
371969,23356,0,159,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.736183811,-0.212255713
371969,23734,1,160,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.736183811,-0.212255713
372135,19286,0,161,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.836731436,0.486674768,-0.175928553
372135,21506,1,162,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.836731436,0.486674768,-0.175928553
372141,37738,0,163,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.545267824,-2.173922372
372141,37744,1,164,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.545267824,-2.173922372
372143,38249,0,165,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.652694413,-2.173922372
372143,38618,1,166,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.836731436,-0.652694413,-2.173922372
372147,18077,0,167,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,0.46030911,-0.175928553
372147,18569,1,168,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,0.46030911,-0.175928553
372154,34296,0,169,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,0.470322938,-1.810650769
372154,34746,1,170,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,0.470322938,-1.810650769
372169,18281,0,171,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.086655919,-0.175928553
372169,19177,1,172,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.086655919,-0.175928553
372180,18433,0,173,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.487867354,-0.175928553
372180,22905,1,174,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.487867354,-0.175928553
372185,22390,0,175,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.836731436,-0.700427198,-0.175928553
372185,22409,1,176,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.836731436,-0.700427198,-0.175928553
372188,12282,0,177,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.802512575,-0.659674531,0.877559097
372188,14325,1,178,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.802512575,-0.659674531,0.877559097
372210,39896,0,179,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.753904253,-2.173922372
372210,39902,1,180,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.753904253,-2.173922372
372211,32168,0,181,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.513000402,-1.447379165
372211,32525,1,182,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.513000402,-1.447379165
372212,31057,0,183,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.487721363,-1.447379165
372212,31909,1,184,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.487721363,-1.447379165
372213,39398,0,185,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.758101348,-2.173922372
372213,39403,1,186,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.758101348,-2.173922372
372216,3554,0,187,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.650749288,1.277157861
372216,4879,1,188,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.650749288,1.277157861
372223,30477,0,189,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.571342579,-1.447379165
372223,30992,1,190,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.571342579,-1.447379165
372225,4902,0,191,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.648289663,1.277157861
372225,5163,1,192,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.709329967,-0.648289663,1.277157861
372310,41405,0,193,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.867439038,-0.797493686,-2.173922372
372310,41622,1,194,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.867439038,-0.797493686,-2.173922372
372336,35162,0,195,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.33812499,-1.810650769
372336,36919,1,196,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,-0.33812499,-1.810650769
372344,31028,0,197,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.193976166,0.260009379,-1.447379165
